"Nro Patrimônio";"Patr Antigo";"Descrição Bem";"Conta Contábil";"Marca";"Modelo";"Nr Serie";"Sit Física";"Localização";"Data Aquisição";"Valor";"Observações"
"27";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"27";"BOM";"77a CIPM";"";"";"SICOMB ID 27 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"28";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"28";"BOM";"77a CIPM";"";"";"SICOMB ID 28 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"29";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"29";"BOM";"77a CIPM";"";"";"SICOMB ID 29 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"30";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"30";"BOM";"77a CIPM";"";"";"SICOMB ID 30 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"31";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"31";"BOM";"77a CIPM";"";"";"SICOMB ID 31 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"32";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"32";"BOM";"77a CIPM";"";"";"SICOMB ID 32 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"33";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"33";"BOM";"77a CIPM";"";"";"SICOMB ID 33 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"34";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"34";"BOM";"77a CIPM";"";"";"SICOMB ID 34 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"35";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"35";"BOM";"77a CIPM";"";"";"SICOMB ID 35 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"36";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"36";"BOM";"77a CIPM";"";"";"SICOMB ID 36 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"37";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"37";"BOM";"77a CIPM";"";"";"SICOMB ID 37 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"38";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"38";"BOM";"77a CIPM";"";"";"SICOMB ID 38 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"39";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"39";"BOM";"77a CIPM";"";"";"SICOMB ID 39 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"40";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"40";"BOM";"77a CIPM";"";"";"SICOMB ID 40 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"41";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"41";"BOM";"77a CIPM";"";"";"SICOMB ID 41 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"42";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"42";"BOM";"77a CIPM";"";"";"SICOMB ID 42 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"43";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"43";"BOM";"77a CIPM";"";"";"SICOMB ID 43 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"44";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"44";"BOM";"77a CIPM";"";"";"SICOMB ID 44 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"45";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"45";"BOM";"77a CIPM";"";"";"SICOMB ID 45 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"46";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"46";"BOM";"77a CIPM";"";"";"SICOMB ID 46 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"47";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"47";"BOM";"77a CIPM";"";"";"SICOMB ID 47 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"48";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"48";"BOM";"77a CIPM";"";"";"SICOMB ID 48 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"49";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"49";"BOM";"77a CIPM";"";"";"SICOMB ID 49 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"50";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"50";"BOM";"77a CIPM";"";"";"SICOMB ID 50 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"51";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"51";"BOM";"77a CIPM";"";"";"SICOMB ID 51 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"52";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"52";"BOM";"77a CIPM";"";"";"SICOMB ID 52 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"53";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"53";"BOM";"77a CIPM";"";"";"SICOMB ID 53 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"54";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"54";"BOM";"77a CIPM";"";"";"SICOMB ID 54 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"55";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"55";"BOM";"77a CIPM";"";"";"SICOMB ID 55 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"56";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"56";"BOM";"77a CIPM";"";"";"SICOMB ID 56 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"57";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"57";"BOM";"77a CIPM";"";"";"SICOMB ID 57 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"58";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"58";"BOM";"77a CIPM";"";"";"SICOMB ID 58 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"59";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"59";"BOM";"77a CIPM";"";"";"SICOMB ID 59 | Validade: 2028-07-11 | SICOMB 09/06/2026"
"60";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"60";"BOM";"77a CIPM";"";"";"SICOMB ID 60 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"61";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"61";"BOM";"77a CIPM";"";"";"SICOMB ID 61 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"62";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"62";"BOM";"77a CIPM";"";"";"SICOMB ID 62 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"63";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"63";"BOM";"77a CIPM";"";"";"SICOMB ID 63 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"64";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"64";"BOM";"77a CIPM";"";"";"SICOMB ID 64 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"65";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"65";"BOM";"77a CIPM";"";"";"SICOMB ID 65 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"66";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"66";"BOM";"77a CIPM";"";"";"SICOMB ID 66 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"67";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"67";"BOM";"77a CIPM";"";"";"SICOMB ID 67 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"68";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"68";"BOM";"77a CIPM";"";"";"SICOMB ID 68 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"69";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"69";"BOM";"77a CIPM";"";"";"SICOMB ID 69 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"70";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"70";"BOM";"77a CIPM";"";"";"SICOMB ID 70 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"71";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"71";"BOM";"77a CIPM";"";"";"SICOMB ID 71 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"72";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"72";"BOM";"77a CIPM";"";"";"SICOMB ID 72 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"73";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"73";"BOM";"77a CIPM";"";"";"SICOMB ID 73 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"74";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"74";"BOM";"77a CIPM";"";"";"SICOMB ID 74 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"75";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"75";"BOM";"77a CIPM";"";"";"SICOMB ID 75 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"76";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"76";"BOM";"77a CIPM";"";"";"SICOMB ID 76 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"77";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"77";"BOM";"77a CIPM";"";"";"SICOMB ID 77 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"78";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"78";"BOM";"77a CIPM";"";"";"SICOMB ID 78 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"79";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"79";"BOM";"77a CIPM";"";"";"SICOMB ID 79 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"80";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"80";"BOM";"77a CIPM";"";"";"SICOMB ID 80 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"81";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"81";"BOM";"77a CIPM";"";"";"SICOMB ID 81 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"82";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"82";"BOM";"77a CIPM";"";"";"SICOMB ID 82 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"83";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"83";"BOM";"77a CIPM";"";"";"SICOMB ID 83 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"84";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"84";"BOM";"77a CIPM";"";"";"SICOMB ID 84 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"85";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"85";"BOM";"77a CIPM";"";"";"SICOMB ID 85 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"86";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"86";"BOM";"77a CIPM";"";"";"SICOMB ID 86 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"87";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"87";"BOM";"77a CIPM";"";"";"SICOMB ID 87 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"88";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"88";"BOM";"77a CIPM";"";"";"SICOMB ID 88 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"89";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"89";"BOM";"77a CIPM";"";"";"SICOMB ID 89 | Validade: 2028-07-18 | SICOMB 09/06/2026"
"90";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"90";"BOM";"77a CIPM";"";"";"SICOMB ID 90 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"91";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"91";"BOM";"77a CIPM";"";"";"SICOMB ID 91 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"92";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"92";"BOM";"77a CIPM";"";"";"SICOMB ID 92 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"93";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"93";"BOM";"77a CIPM";"";"";"SICOMB ID 93 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"94";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"94";"BOM";"77a CIPM";"";"";"SICOMB ID 94 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"95";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"95";"BOM";"77a CIPM";"";"";"SICOMB ID 95 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"96";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"96";"BOM";"77a CIPM";"";"";"SICOMB ID 96 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"97";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"97";"BOM";"77a CIPM";"";"";"SICOMB ID 97 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"98";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"98";"BOM";"77a CIPM";"";"";"SICOMB ID 98 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"99";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"99";"BOM";"77a CIPM";"";"";"SICOMB ID 99 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"100";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"100";"BOM";"77a CIPM";"";"";"SICOMB ID 100 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"101";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"101";"BOM";"77a CIPM";"";"";"SICOMB ID 101 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"102";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"102";"BOM";"77a CIPM";"";"";"SICOMB ID 102 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"103";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"103";"BOM";"77a CIPM";"";"";"SICOMB ID 103 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"104";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"104";"BOM";"77a CIPM";"";"";"SICOMB ID 104 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"105";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"105";"BOM";"77a CIPM";"";"";"SICOMB ID 105 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"106";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"106";"BOM";"77a CIPM";"";"";"SICOMB ID 106 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"107";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"107";"BOM";"77a CIPM";"";"";"SICOMB ID 107 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"108";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"108";"BOM";"77a CIPM";"";"";"SICOMB ID 108 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"109";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"109";"BOM";"77a CIPM";"";"";"SICOMB ID 109 | Validade: 2028-07-27 | SICOMB 09/06/2026"
"110";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"110";"BOM";"77a CIPM";"";"";"SICOMB ID 110 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"111";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"111";"BOM";"77a CIPM";"";"";"SICOMB ID 111 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"112";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"112";"BOM";"77a CIPM";"";"";"SICOMB ID 112 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"113";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"113";"BOM";"77a CIPM";"";"";"SICOMB ID 113 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"114";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"114";"BOM";"77a CIPM";"";"";"SICOMB ID 114 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"115";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"115";"BOM";"77a CIPM";"";"";"SICOMB ID 115 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"116";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"116";"BOM";"77a CIPM";"";"";"SICOMB ID 116 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"117";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"117";"BOM";"77a CIPM";"";"";"SICOMB ID 117 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"118";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"118";"BOM";"77a CIPM";"";"";"SICOMB ID 118 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"119";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"119";"BOM";"77a CIPM";"";"";"SICOMB ID 119 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"120";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"120";"BOM";"77a CIPM";"";"";"SICOMB ID 120 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"121";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"121";"BOM";"77a CIPM";"";"";"SICOMB ID 121 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"122";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"122";"BOM";"77a CIPM";"";"";"SICOMB ID 122 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"123";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"123";"BOM";"77a CIPM";"";"";"SICOMB ID 123 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"124";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"124";"BOM";"77a CIPM";"";"";"SICOMB ID 124 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"125";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"125";"BOM";"77a CIPM";"";"";"SICOMB ID 125 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"126";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"126";"BOM";"77a CIPM";"";"";"SICOMB ID 126 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"127";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"127";"BOM";"77a CIPM";"";"";"SICOMB ID 127 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"128";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"128";"BOM";"77a CIPM";"";"";"SICOMB ID 128 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"129";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"129";"BOM";"77a CIPM";"";"";"SICOMB ID 129 | Validade: 2028-09-04 | SICOMB 09/06/2026"
"130";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"130";"BOM";"77a CIPM";"";"";"SICOMB ID 130 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"131";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"131";"BOM";"77a CIPM";"";"";"SICOMB ID 131 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"132";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"132";"BOM";"77a CIPM";"";"";"SICOMB ID 132 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"133";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"133";"BOM";"77a CIPM";"";"";"SICOMB ID 133 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"134";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"134";"BOM";"77a CIPM";"";"";"SICOMB ID 134 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"135";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"135";"BOM";"77a CIPM";"";"";"SICOMB ID 135 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"136";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"136";"BOM";"77a CIPM";"";"";"SICOMB ID 136 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"137";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"137";"BOM";"77a CIPM";"";"";"SICOMB ID 137 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"138";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"138";"BOM";"77a CIPM";"";"";"SICOMB ID 138 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"139";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"139";"BOM";"77a CIPM";"";"";"SICOMB ID 139 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"140";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"140";"BOM";"77a CIPM";"";"";"SICOMB ID 140 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"141";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"141";"BOM";"77a CIPM";"";"";"SICOMB ID 141 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"142";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"142";"BOM";"77a CIPM";"";"";"SICOMB ID 142 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"143";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"143";"BOM";"77a CIPM";"";"";"SICOMB ID 143 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"144";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"144";"BOM";"77a CIPM";"";"";"SICOMB ID 144 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"145";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"145";"BOM";"77a CIPM";"";"";"SICOMB ID 145 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"146";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"146";"BOM";"77a CIPM";"";"";"SICOMB ID 146 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"147";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"147";"BOM";"77a CIPM";"";"";"SICOMB ID 147 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"148";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"148";"BOM";"77a CIPM";"";"";"SICOMB ID 148 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"149";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"149";"BOM";"77a CIPM";"";"";"SICOMB ID 149 | Validade: 2028-12-14 | SICOMB 09/06/2026"
"150";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"150";"BOM";"77a CIPM";"";"";"SICOMB ID 150 | Validade: 2028-11-30 | SICOMB 09/06/2026"
"151";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"151";"BOM";"77a CIPM";"";"";"SICOMB ID 151 | Validade: 2028-11-30 | SICOMB 09/06/2026"
"152";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"152";"BOM";"77a CIPM";"";"";"SICOMB ID 152 | Validade: 2028-11-30 | SICOMB 09/06/2026"
